abstract,vol_title,date,url,n
"The main purpose of this article is to introduce a different method to electrify 0.5 MVA micro-loads using energy loss confined in insulated shielding wires of a 500 kV transmission line. The mathematical model of the system along with the series tuning reactor, necessary for voltage regulation, is described. Digital simulations are used to identify the maximum induced voltage in the insulated wire and the power extracted from the system. Finally, a transient analysis was presented showing that the modifications did not affect transmission line performance or reliability.",Volume 42,February 2018,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/42/suppl/C,7
"In this paper, we estimate the cost reduction potential of parabolic trough based concentrated solar Power systems in India and consequently their implications for levelized cost of electricity. Using the past as well as envisaged global cumulative diffusion of CSP systems and the learning rates reported in the literature, the expected capital cost of parabolic trough based CSP systems in India has been estimated. Present capital cost of parabolic trough based CSP plant in India has been taken as US $2540/kW. Local manufacturing of CSP components and consequently reduced logistics is expected to reduce the capital cost by 14% and 8% respectively. A learning rate of 10% for the global cumulative diffusion in the base case scenario is expected to reduce capital cost to 49% of the present cost by the end of 2050. Present LCOE of US $151/MWh of CSP plant in India is expected to reduce to US $76/MWh by the end of 2050. Provision of 6 hour thermal storage is expected to reduce LCOE of CSP plant in India by 18% as compared to LCOE of CSP plant without storage. Analysis for different learning rates (5%, 10% and 15%) for CSP plant and different discount rates (6%, 8% and 10%) has also been undertaken and results obtained are presented.",Volume 42,February 2018,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/42/suppl/C,7
"There are a number of methods to help reduce the exposure to household air pollution associated with using biomass fuel for daily cooking and heating in nearly 40% of global households. These most commonly include use of cleaner fuels and cookstoves, increasing ventilation, and use of a chimney. This paper investigates two less-commonly considered methods, 1) reducing exposure through filtration and capture of PM2.5 and 2) avoiding emissions using retained heat for cooking. If cookstoves are operated inside an enclosure from which smoke is pulled by a fan through an inexpensive HEPA-type filter before exiting to the outside, the personal exposure levels, room concentrations, and external pollution might be reduced. To test this method, an enclosure was built from which a box fan pulled the air and PM2.5 through a filter, and four different filters were tested. The rate of PM2.5 production (mg/min) exiting the filter was monitored with gravimetric measurement under an emissions hood during the high and low power phases of the Water Boiling Test 4.2.3 conducted on a biomass rocket stove with forced draft. The average of seven baseline emissions tests with no filter was 7.5 mg/min of PM2.5. The average of seven tests using the highest quality furnace filter (3 M 2200) was reduced to 1.5 mg/min and the difference was significant at 95% confidence. The use of retained heat to simmer also reduced emissions of PM2.5 to zero by burning the boil-phase-made-charcoal while 5 l of water were simmered for 35 min.",Volume 42,February 2018,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/42/suppl/C,7
"Japan's energy market has seen the siting and construction of over 2800 new mega-solar power plants since the introduction of the Feed-in Tariff policy in 2012 (Kitamoto, 2017). While scholars have highlighted the potential for community-engaged renewable power development with social benefits for local residents, many major mega-solar projects have instead resulted from industry-led initiatives in locations, largely avoiding community engagement. In this study, we draw from distributive energy justice perspectives to analyze social equity impacts of the mega-solar siting process. We employ qualitative content analysis on 29 survey responses from local officials around Japan's 200 largest mega-solar plants constructed since 2012 and contextualize results through 18 interviews with relevant actors in six case studies. We find that given the existence of the Feed-in Tariff and sufficient solar irradiation, the availability of underutilized land decreases community bargaining power compared to historical power plant siting agreements. This results in primarily land leasing benefits and municipal tax revenue with minimal additional social impacts, such as employment. We outline a model of causation for mega-solar social equity impacts, Japanese policy implications, and directions for future quantitative research.",Volume 42,February 2018,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/42/suppl/C,7
"Development and implementation of clean cooking technology for households in low and middle income countries (LMICs) offer enormous promise to advance at least five Sustainable Development Goals (SDGs): 3. Good health and well-being; 5. Gender equality; 7. Affordable and clean energy; 13. Climate action; 15. Life on land. Programs are being implemented around the world to introduce alternative cooking technologies, and we are well on the way to achieving the goal set by the Global Alliance for Clean Cookstoves to reach 100 million homes with cleaner and more efficient cooking methods by 2020. Despite evidence that household air pollution (HAP) from solid fuel combustion is responsible for 3–4 million early deaths per year, many cookstove programs are motivated and/or financed by climate change mitigation schemes and deploy alternative stoves that use solid fuels such as wood and charcoal. However, recent studies have demonstrated that improved biomass-burning stoves typically only incrementally improve air quality and yield modest or minimal health benefits. Likewise, their contributions to climate change mitigation and other SDGs may be limited. Evidence indicates that cleaner fuels, such as liquefied petroleum gas (LPG), ethanol and biogas, offer greater potential benefits not only to health, but also greater progress towards climate goals and other relevant SDGs. We present a modeled estimate of these potential gains for a diverse group of 40 LMICs. Our model suggests that cookstove programs using LPG stoves and fuel will yield greater reductions in both Disability Adjusted Life Years and Global Warming Commitment in these countries than those using improved biomass stoves. Cost and infrastructure requirements for clean fuels such as LPG are widely recognized constraints. In view of these constraints we present an analytical method to simultaneously consider health and climate needs at the national level for the same 40 countries in the context of estimated LPG expansion potentials. Comparative analyses integrating priorities across SDGs at the national and regional levels may guide more practical and effective household energy development choices going forward.",Volume 42,February 2018,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/42/suppl/C,7
"Worldwide, the annual energy content of sugarcane leaves (SCL) amounts to 4.21 EJ. However, its direct use as a solid fuel is hindered by its inherent characteristics, such as its low bulk density, low energy density, and hygroscopic nature. These characteristics of SCL could be improved through torrefaction. However, in addition to these characteristics, combustion and flow characteristics, expressed in their respective indices, should also meet their desired values as they have direct influence in the later performance of boilers and furnaces. Torrefaction of SCL at various temperatures (250–350 °C) and times (0–75 min) under minimized oxidative atmosphere was investigated in this study to improve its characteristics as solid fuel. The torrefaction performance was not only assessed through the mass and energy yields, but also changes in the combustion and flow indices. Torrefaction at 300 °C & 45 min led to the increase in fixed carbon to as much as 21 g for every 100 g of raw SCL being torrefied, which originally contains 18 g of fixed carbon. Devolatilization during torrefaction not only involves the volatilization of the volatiles but also the formation of additional fixed carbon. The higher heating value (HHV) of SCL increased to as much as ~ 22 MJ/kg after the torrefaction. The resulting SCL torrefied at 300 °C for at least 45 min was found to be suitable for industrial and domestic applications having fuel ratio (FR), combustibility index (CI), volatile ignitability (VI), Hausner ratio (HR), and Carr compressibility index (CCI) falling within prescribed values of 0.5–2.0, 12–23 MJ/kg, > 14 MJ/kg, < 1.34, and < 25, respectively.",Volume 42,February 2018,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/42/suppl/C,7
"Jatropha curcas L. is considered a promising candidate plant for biofuel production. However, data on its seed yield seem to vary greatly in different parts of the globe. Some studies indicate that low genetic diversity might be an important factor causing seed yield variation. In addition to genetic factors, abiotic factors such as rainfall or agronomic practices (e.g. planting density) may influence seed yield. Our study focused on reviewing current data on genetic diversity and other factors behind seed yield variability of J. curcas in different parts of its range, including areas both in its native and non-native range. Genetic and seed yield data were collected from published and unpublished documents available online. Our review shows that genetic diversity is significantly higher within its native range than in areas where the species has been introduced. Genetic diversity had a significant positive correlation with the mean annual seed yield. Seed yield varied greatly across the globe. Global mean (± SE) seed yield was 2218 ± 148 kg ha− 1 y− 1. Age of the plants had positive linear effects, whereas annual rainfall and plant density had quadratic effects on seed yield at global scale. The reported low genetic diversity in the non-native range of J. curcas may be explained by a low number of common ancestors and the resulting founder effect. The large variability in seed yields across the globe is probably caused by differences in plant age, varying agronomic practices, site specific climates, soil fertility and genetic factors. Although in a large proportion of Jatropha plantations worldwide the threshold level for economically feasible seed yield (2500 kg ha− 1 y− 1 or more) may not be achieved, other benefits provided by Jatropha (e.g. carbon sequestration, erosion control) may support its cultivation even on arid or semi-arid sites.",Volume 42,February 2018,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/42/suppl/C,7
"Auctions have recently been regarded as a useful alternative to other support schemes for the setting of the remuneration of renewable electricity (RES-E) worldwide. However, whether auctions will fulfill the expectations depends on the choice of design elements. The aim of this article is to analyze the advantages and drawbacks of different design elements according to different criteria. We support our analysis with economic theory and identify best and worst practices in the design of RES-E auctions from around the world. Our findings show that a few design elements score better than the alternatives in some criteria, without scoring worse in others. These “best” practices include a schedule of auctions, volume disclosure, price ceilings, penalties, streamline of administrative procedures and provision of information to potential participants. Design elements usually involve trade-offs between criteria. Overall, these results suggest that the choice of a specific design element is not a win-win decision and depends on the priorities of the respective government.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"The majority of households in Burkina Faso, particularly in the rural areas, rely on fuelwood as their main source of energy for cooking and heating. This consumption trend is expected to continue and even increase in the coming years, driven mainly by the population growth. Although sustainable woodfuel management has been considered in the country, pressure on forest resources is continuously increasing, as a result of fuelwood production. In this study, the different processes within the fuelwood value chain (FWVC) were analyzed in the village of Cassou and Ouagadougou, with a survey directed to the FWVC actors (from harvesters to consumers). Social, economic and environmental aspects were considered in the analysis, as well as the legal dimension within the VC. From the analysis, two lines of formality were identified (i.e. formal and informal). Formality varied depending on the location and the process implying also a gender aspect; for instance, all harvesters and most of the collectors (mainly men) in Cassou belonged to associations (formal), while most of the transporters and traders (mainly women) in Ouagadougou were not part of any association (informal). Fuelwood price fluctuation was also affected by the formality since formal actors followed the official prices while informal ones established the prices freely. Informality also leads to uncontrolled exploitation of forest resources contributing to the forest decline. The present study provides a general overview of the situation in Cassou, a small village in Burkina Faso and suggests that other issues need to be considered to fully assess the sustainability of fuelwood VC in the country and to be able to create strategies and policies to e.g. decrease the negative impact on the environment. Therefore, it would be most needed to carry out a detailed analysis, involving formality, with all the actors – covering gender issues, processes and flows at a larger scale across different regions.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"The Brazilian government has plans to build 26 large hydropower plants in the Amazon basin between 2013 and 2028. These plants will have a total installed capacity of 44 GW, 9000 km2 of reservoir area, and a total cost of US$ 30–70 billion. In this paper we aim to evaluate alternative generation pathways to avoid the adverse social and environmental impacts associated with reservoirs in the Amazon. Specifically we model the Brazilian electricity network under five capacity expansion scenarios. We assumed the government expansion plans as the baseline and created alternative scenarios where wind and natural gas power plants replace large Amazonian hydropower plants. We compared the scenarios using several performance indicators: greenhouse gas emissions, land use, capital and operational costs, wind curtailments, and energy storage in the hydropower reservoirs. The simulations suggest that a more aggressive policy towards wind generation than the baseline has the potential to replace Amazon hydropower providing advantages to the system operation (e.g., higher storage in hydropower reservoirs). However, when installed wind capacity reaches 24% to 28% of the total installed capacity, more thermal generation is required to balance the hydro-wind variability, increasing the operational costs and greenhouse gas emissions compared to the baseline.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"Energy shortages and CO2 emissions reductions are critical contemporary challenges for Thailand. A consumption-based analysis provides crucial information that enables policymakers to more comprehensively understand the hidden contributors of energy demand and CO2 in the economy. The other manufacturing, construction and food and beverage sectors were amongst the five largest contributors to energy use and emissions in both 2000 and 2010, based on a consumption perspective. However, these sectors have been neglected by energy conservation and climate change mitigation policies in Thailand because they were the least energy-intensive sectors per government energy reports from 1995 to 2015. The CO2 emissions burden from exports was almost 50% of Thailand's national CO2 inventory in 2000 and 2010. The embodied CO2 emissions results revealed that Thailand could reduce its emissions inventory by 12% and 13% if embodied imports replaced exports in 2000 and 2010, respectively. Furthermore, the leading gross domestic product-generating industries in Thailand are seriously vulnerable to natural gas and crude oil shortages despite some sectors using them in small proportions in their production processes. Energy and emissions policies should better reflect consumption characteristics to increase the potential of energy-saving interventions and CO2 mitigation.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"The power generated from TEG is relatively unstable owing to temperature variations at its hot and cold side terminals. The dc-dc converters can provide more stable power output thereby improving the overall efficiency of TEG system. However, to facilitate better performance improvement, maximum power point tracking (MPPT) algorithm can be applied to extract maximum power from TEG system. Therefore, parameter analysis of a TEG/dc-dc converter system in different modes is being carried out. A TEG-dc-dc boost converter model is analysed in both MPPT and direct pulse width modulation (PWM) modes subjected to a variable load. To further study the capability of dc-dc converters to stabilise the TEG power output, increasing ramp and random hot side temperature is applied to the MPPT and direct PWM based modes so that the effect on output parameters i.e. voltage and power, can be analysed. It is noted that even for the random temperature input to the TEG, the output voltage resulting from the converter is almost constant. Therefore dc-dc converters are able to stabilise the power generated from TEG. It is also observed that dc-dc converter with MPPT based model is able to effectively extract the maximum power without having to adjust any component from the MPPT algorithm as it is the case with direct PWM based model. From the study, it has been established that proper selection of converter components is necessary to reduce converter losses as well interferences on the load connected to TEG-dc-dc converter system.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"The relationship between technology change and carbon dioxide emissions is complex. Existing research has emphasized technology progress in reducing carbon emission intensity but has ignored the impact of technology progress on economic growth, which leads to changes in carbon dioxide emissions. We argue that technology has relatively independent economic and environmental attributes. To provide evidence for this, we developed a method to distinguish the scale effect of technology change and its influence on economic scale from the intensity effect of technology change and its influence on carbon emission intensity. We applied this method to study the impact of technology change on carbon dioxide emissions in 95 countries between 1996 and 2007. We found that technology change indeed reduced aggregate carbon dioxide emissions, but the scale and intensity effects of technology change separately expressed positive and negative values. As a consequence, previous studies that only consider the intensity effect overestimate the impact of technology change on carbon dioxide emissions. Our findings yield important considerations for carbon dioxide emissions control in policy making.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"Improved solid fuel cookstoves have been a focus of development efforts to address health and environmental problems caused by traditional cooking practices in Kenya. However, a review of Kenya's experience in promoting improved solid fuel cookstoves shows that the focus has been on (increasing) production and dissemination of improved cookstoves, overlooking the fact that some of the disseminated cookstoves are used less regularly or even abandoned. This study examines factors that influence the usage rate of improved solid fuel cookstoves, drawing on a survey of cookstove users conducted in Kenya through a project implemented by the African Centre for Technology Studies (ACTS) and The Energy and Resources Institute (TERI). The results show that sustained use of improved solid fuel cookstoves over time is significantly predicted by awareness creation activities and reputation of the new cookstoves among community members. These insights suggest that cookstove-disseminating organisations should pay attention to these two factors to ensure sustained use of improved solid fuel cookstoves in Kenya and perhaps other developing countries.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"Mini-grids for rural electrification in developing countries are growing in popularity but are not yet widely deployed. A key barrier of mini-grid proliferation is the uncertainty in predicting customer electricity consumption, which adds financial risk. Energy-use surveys deployed in the pre-feasibility stage that capture present and aspirational consumption are intended to reduce this uncertainty. However, the general reliability and accuracy of these surveys has not been demonstrated. This research compares survey-predicted electrical energy use to actual measured consumption of customers of eight mini-grids in rural Kenya. A follow-up audit compares the aspirational inventory of appliances to the realized inventory. The analysis shows that the ability to accurately estimate past consumption based on survey or audit data, even in a relatively short time-horizon is prone to appreciable error — a mean absolute error of 426 Wh/day per customer on a mean consumption of 113 Wh/day per customer. An alternative data-driven proxy village approach, which uses average customer consumption from each mini-grid to predict consumption at other mini-grids, was more accurate and reduced the mean absolute error to 75 Wh/day per customer. Hourly load profiles were constructed to provide insight into potential causes of error and to suggest how the data provided in this work can be used in computer-aided mini-grid design programs.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"There is a critical need for developing wood-burning cookstoves lab tests that better reflect their field performance, and that can be used to complement existing standard tests. This is particularly true for Plancha-type cookstove stoves, widely disseminated in Latin America, where existing tests, like Water Boiling Test (WBT) and Controlled Cooking Test (CCT), are either not well suited to these stoves or do not capture the simultaneous and sequential arrangement of local cooking practices –i.e., multi-pot cooking, pre-heating of meals, and use of residual heat. In this paper, we developed a “controlled cooking cycle” or “controlled burning cycle” (CBC) test to study the benefits, in terms of fuelwood and pollutants emissions savings, of multi-pot cooking arising from the integration of cooking tasks. Tests were conducted on the Patsari stove, a plancha-type stove that has been widely disseminated in Mexico and in other regions of Central America. We first used CCTs to evaluate the comparative energy and emissions performance of the Patsari stove relative to a traditional U-shaped open fire (U-type) for the most common cooking practices carried out in the Purepecha Region of Michoacan. We also compared results from the CBC multi-pot cooking with results from simply conducting the cooking tasks in series. All the CCTs and CBCs were carried out in a simulated kitchen at GIRA facilities in Patzcuaro, Michoacan, Mexico with two local cooks who performed all the cooking tasks in the traditional/typical manner of the region. Results from CCTs showed Patsari benefits relative to the open fires, in terms of fuelwood consumption and CO and PM2.5 emissions savings, vary among cooking tasks and range from negligible to 63% depending on the parameter and the task. The sequential cooking and integration of these tasks in a CBC result in average savings of 65% for CO, 65% for PM2.5 and 35% for fuelwood relative to the U-type, and of between 30% and 44% savings with respect to simply conducting the cooking tasks in series in the same stove. The CBC fuelwood savings obtained here are comparable with field results from Kitchen Performance Tests (KPT) conducted regionally by other authors. The results confirm that multi-pot cooking and a smart sequential integration of tasks developed by local users are key to achieve the maximum benefits from plancha-type stoves, and need to be much better reflected in standard lab tests.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"Developing countries are grappling with how to reduce household air pollution (HAP) from cooking with solid fuels and the traditional three stone fire (TSF). Laboratory studies have shown that improved cookstoves may offer reductions in fuel use, emissions of carbon monoxide (CO) and fine particulate matter (PM2.5), yet there is limited evidence from “real-world” settings showing how improved stoves perform compared to the traditional TSF. Our study takes place in a semi-controlled setting in Malawi and was designed to quantify fuel efficiency improvements and air pollutant concentration reductions capabilities of two improved cookstoves. We perform a Water Boiling Test to compare the TSF with the locally produced clay stove known as the Chitetezo Mbaula (CM) and the Philips gasifying stove. We find that the CM uses 53% of the fuel used by the traditional TSF, and produces 59% of CO, and 50% of PM2.5 of the TSF. The Philips stove uses 31% of the fuel, and produces 38% of CO, and 22% of PM2.5 of the TSF. We consider the potential for the wide-scale adoption of these technologies given their relative costs and conclude that lower-cost, intermediate quality cookstoves are an important and realistic first step toward reducing HAP.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"This study focused on black saxaul (Haloxylon aphyllum) and tamarisk (Tamarix hispida), which are economically and environmentally important trees in one of the most arid parts of the Aral region. Black saxaul is the main local fuelwood species. However, its extraction was banned after it became critically endangered in the 1990s. Planting this species is now regarded as essential for rehabilitating the Aralkum Desert in light of the Aral Sea crisis. Tamarisk is another fuelwood species that supports local livelihoods. We administered questionnaires among residents in Karateren district and conducted interviews with some residents and with policymakers responsible for regulating forest management. The findings revealed a significantly higher preference for black saxaul than for tamarisk among residents, with a high potential demand for the former. Moreover, some residents observed a decrease in tamarisk biomass, which could accelerate as a result of constant population growth in the study district. We recommend conducting an assessment of logging sites and establishing a feedback system involving local communities to develop risk management that can address future shortages in wood supplies and over logging. Political decision making should also consider the uneven preferences of residents of this region for fuelwood species.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"A design methodology, its validation and evaluation, for optimal electric energy power management NCRE (NonConventional Renewable Energy) converters used for battery charging is presented, targeting small-scale units (i.e. < 10 kW). It is a general-purpose solution that has been tested with different prime movers: river turbine, tidal turbine, wind turbine, and wave energy converter. There are two critical components in the configuration: the electric generator, and the buck converter or MPPT (Maximum Power Point Tracker). The design of these two components must give careful consideration to the behavior of the primary energy source as well as battery charging requirements. The topology selected for the generator is an axial flux generator with permanent magnets, because it allows matching the low optimal speed of the primary energy converters without the use of speed multipliers such as gears and pulleys. The programmable buck converter topology is selected because it can be used both as a voltage or current source, and hence it works well with battery charging,which is a primary application for small-scaleoff-gridNCRE converters. Cost-effectiveness of the solution is achieved by the simple design methods, low cost components and materials, and simple manufacturing methods.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"Small-scale hydropower systems are mainly used in remote locations for generating electricity where reasonable hydropower resources are available. Many small-scale systems employ crossflow turbines due to their simplicity in design and manufacture, low cost, sturdy construction and longer life-span. However, compared to most advanced and efficient designs, such as Pelton and Francis turbines, they suffer from a lower maximum efficiency. In a crossflow turbine, the nozzle increases the velocity of the flow and directs it at a suitable angle to the runner whose axis is tangential to the flow. The runner extracts the angular momentum of the flow. Therefore, the runner entry flow is critical for the turbine efficiency. However, it is not yet known clearly how the entry flow affects the runner performance and how the best nozzle can be designed. This study presents a new nozzle design method so that high efficiency crossflow turbines can be designed. An analytical model is formulated to convert the head into kinetic energy at the entry and obtain a suitable flow angle. Three-dimensional Reynolds-Averaged Navier-Stokes simulations were conducted on a 7 kW turbine with a measured maximum efficiency of 69% and a 0.53 kW turbine with a maximum efficiency of 88%. The predictive capability of the computational model was assessed by comparing the computational and experimental results for the power over a range of operating conditions on both turbines. By redesigning only the nozzle of the 7 kW turbine by the new method, the maximum efficiency increased from 69% to 87%. Thus the nozzle design has a significant influence on turbine performance, and we conclude that the conversion of head into kinetic energy and matching of the nozzle flow with the runner design are fundamental in turbine design.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"The residential sector is the third largest energy-consuming sector in Mexico and an important contributor to energy related carbon dioxide emissions after transport and industry. The objective of this study is to evaluate the implementation and social acceptance of energy efficient technologies and renewable technologies in the so called sustainable social housing program in Mexico City, and compare the real reduction of CO2 emissions to the theoretical potential. To do so, two estimations are developed: 1) the technical and economic CO2 emission reduction potential of energy efficiency and renewable energy technologies in new social housing in Mexico City, and 2) the real avoided emissions based on social acceptance of technologies obtained by housing surveys and physical revision of performance status of implemented technologies. We found that due to lack of information and training to households an important part of dwellers ended up rejecting mitigation technologies developing what we called the socially neglected effect of mitigation technologies. These results were used to estimate three scenarios for year 2025: baseline, mitigation and neglected effect. Due to the neglected effect a reduction of 25% with respect to the baseline scenario was obtained instead of 45% of emission reduction in year 2025. In the case of efficient lighting and refrigerators, where Minimum Energy Efficient Standards are in place the socially neglected effect disappears once the replacement of old to new technologies takes place. This result shows that minimum energy performance standards are the main mitigation policy to eliminate socially neglected effect in the long run. Obligatory standards for installation of solar water heaters can be developed as well, although it is important to develop additional follow-up policies for adequate installation of these technologies.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"This research aims at finding the optimal orientation regarding exposure and transfer of insolation energy in high-rise residential buildings for space conditioning in Sulaimani city, Iraq. A hypothetical high-rise residential building will be studied that has 18 possible orientations and four apartments per floor. Annual Insolation Value (AIV) for each 5° orientation is calculated based on the sun path diagram, linear interpolation and published direct insolation data by NASA. These values were used to calculate AIV for each floor. Different glazing areas, cross section types and glass panes were examined to determine their effect on the fraction of AIV transferred inside the envelope. The results showed that the orientation 70°–160°, 160°–250°, 250°–340° and 70°–340° is the optimal orientation for the four apartments collectively per floor and a whole building. It was also found that the square shaped floor plan of W/L ratio 1:1 has an optimal shape concerning AIV. The common cross section used in the city transferred 20.0% of the AIV inside the building for all orientations. The accumulative annual fraction transferred is negative, which implies excess or shortage of insolation energy based on Heating and Cooling Degree Days. Because of direct proportional relationship, the orientation optimization was not sensitive to variation in both window-wall ratio (WWR) of 20, 25, 30 and 35% and for CMU and brick wall materials. Increasing WWR by 5%, tends to increase the amount of solar heat transfer by 3%. It was found that the heat transfer ratio between conduction through the wall material to radiation through the glazing panes was 1:5.7. The number of glass panes projected the highest effect on the fraction of AIV transferred inside from 20.0% for two panes to 32.5% for one. The results of examining case studies in Sulaimani showed that their orientations deviate notably (except one complex) from the optimal case. Also none of the case studies used the optimal 1:1 ratio which resulted in high increase in the AIV value per each project separately.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"Most of the people living in the Third World cook/bake food using biomass as their primary energy sources. There are a number of efforts undertaken to improve the efficiency, lessen the indoor air pollution and reduce emission of a three-stone-open-fire stove by introducing improved cooking stoves. The major purpose of this review is to organize, and document research and development efforts, showing gaps for researchers and developers working in the area of improved biomass and other stoves more specifically for baking injera. The information in the review, which is mostly in chronological order, is obtained from governmental and non-governmental reports, patents and journals written in the area of injera baking stoves. The most important results of the review show that a number of efforts were undertaken to improve injera baking stoves, though there were no organized reviews earlier to show the efforts made by various institutions. The review also shows that other alternative energy sources for injera baking stoves have been used to address the problem of the majority of the people living in rural areas. In the end, the review indicated a research direction for the future in relation to the supply of alternative energy sources such as solar, biogas, gasifier and electric power for injera baking stoves.",Volume 41,December 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/41/suppl/C,8
"This work describes the behaviour of a vertical axis Savonius Wind Turbine (SWT) in Four-way lane highways during South-West and North-East monsoons. A vertical axis SWT was designed and fabricated using low-cost materials. Starting behaviour of the SWT was studied by measuring and calculating the starting torque coefficient. The proposed SWT's cut-in speed was achieved at a velocity of 3.5 m/s. Experiments were carried out on a four-way lane highway through the placement of turbine at two different positions (middle and sides of the highway). Also, the experiments were repeated during different monsoons to understand the behaviour under different wind directions. Error analysis was performed on the data obtained by considering possible measurement errors and instrument accuracies. The obtained experimental data clearly illustrates that the SWT's nominal rotational speed varies at different monsoons, when located at the sides of the road. From the data analysis, it can be understood that the wind directions play a key role for harnessing maximum amount of energy in highway wind-energy generation. Maximum augmented rotational speed of around 64% was achieved by placing the SWT at the median of Four-way lane highways in different monsoons.",Volume 40,October 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/40/suppl/C,9
"Anaerobic digestion is a potential renewable energy, climate independent and robust technology, which is able to treat different kinds of organic wastes and by-products. This study investigated the anaerobic co-digestion of meat and bone meal (MBM) with dairy manure (DM) and crude glycerol (CG). Three sets of batch experiments were conducted at mesophilic condition; one set of anaerobic mono-digestion and two sets of anaerobic co-digestion. In experiment I, each substrate was mono-digested at inoculum to substrate ratio of 1. In experiment II, MBM and DM were co-digested at ratios of 1.0:1.0, 1.0:2.0, 1.0:1.0, and 2.0:1.0, while in experiment III CG was co-digested with MBM at ratios of 1.0:3.0, 1.0:1.0 and 3.0:1.0, at a fixed amount of DM. The results of anaerobic mono-digestion showed that CG produced the highest methane yield (0.48 L/gVS) followed by MBM (0.41 L/gVS) and DM (0.17 L/gVS). In the anaerobic co-digestions, methane yield increased with the increase of MBM content, while it increased together with CG content. The kinetic studies showed that the physico-chemical characteristics of the co-digested substrates influenced hydrolysis rate constant and lag-phase, which increased with the increase of CG content. However, synergistic effect was decreased when MBM content was increased, whereas the opposite was observed to that with CG. Therefore, carbon to nitrogen ratio was an important parameter determining synergistic effect in anaerobic co-digestion, while the physico-chemical characteristics influenced the hydrolysis rate constant and lag-phase.",Volume 40,October 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/40/suppl/C,9
"Against the background of rising energy demand and climate change, solar energy applications are expected to become one of the fastest growing sources in India. To support India's solar policy and to respond to a growing demand for high-accuracy solar resource data a new solar resource atlas was created in the study presented. To derive temporal and spatial consistent datasets measured values from 51 ground measurement stations distributed over the whole country were used to derive site-specific correction factors. Another 61 stations were used to validate the resulting maps of long-term monthly-averaged datasets. Correlation factors were transferred to the needed spatial extent using geospatial interpolation and used to adjust satellite-derived data sets with a resolution of approx. 3 × 3 km. Solar datasets created based on the years 1999 to 2014 provide a comprehensive overview of solar resources in India. Long-term averages, annual averages for each month of the year, as well as standard deviations, are presented for all three components of irradiation. The results show that the adjustment using monthly correlation factors significantly improves the quality of long-term estimations from satellite-derived sources and reduces the associated uncertainty.",Volume 40,October 2017,https://www.sciencedirect.com/journal/energy-for-sustainable-development/vol/40/suppl/C,9
