abstract,vol_title,date,url,n
"Forest harvests are a possible source of second-generation wood-based bioenergy. The carbon stored in the forest is highest when there is little or no harvest from the forest. Increasing the harvest from a forest, in order to produce more bioenergy, may thus conflict with the direct benefit of the forest as a carbon sink. We analyze this conflict using a simple model where bioenergy and fossil energy are perfect substitutes. Our analysis shows how the social optimum will depend on the size of the climate cost, and how the social optimum may be obtained by suitable taxes and subsidies.",Volume 43,February 2016,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/43/suppl/C,13
"This paper estimates firm level energy demand and energy efficiency for 14 sectors in Swedish manufacturing using stochastic frontier analysis (SFA). We derive sector level energy demand frontiers that account for firm specific heterogeneity. Results show that there is potential to improve energy efficiency for fuel and electricity use in all sectors; energy intensity is not an appropriate proxy for energy efficiency; the EU ETS had a modest or no effect on Swedish firms’ efficient use of energy during the first trading phase and the beginning of the second, indicating that the carbon permit price was too low to generate the necessary incentives for energy efficiency investments.",Volume 43,February 2016,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/43/suppl/C,13
"Despite widespread global efforts to promote clean cookstoves to achieve improvements in air and forest quality, and to reduce global climate change, surprisingly little is known about the degree to which these actually reduce biomass fuel consumption in real-world settings. Using data from in-house weighing of fuel conducted in rural India, we examine the impact of cleaner cookstoves ⿿ most of which are LPG stoves ⿿ on three key outcomes related to solid fuel use. Our results suggest that using a clean cookstove is associated with daily reductions of about 4.5 kg of biomass fuel, 160 fewer minutes cooking on traditional stoves, and 105 fewer minutes collecting biomass fuels. These findings of substantial savings are robust to the use of estimators with varying levels of control for selection, and to alternative data obtained from household self-reports. Our results support the idea that efforts to promote clean stoves among poor rural households can reduce solid fuel use and cooking time, and that rebound effects toward greater amounts of cooking on multiple stoves are not sufficient to eliminate these gains. We also find, however, that households who have greater wealth, fewer members, are in less marginalized groups, and practice other health-averting behaviors, are more likely to use these cleaner stoves, which suggests that socio-economic status plays an important role in determining who benefits from such technologies. Future efforts to capture social benefits must therefore consider how to promote the use of alternative technologies by poor households, given that these households are least likely to own clean stoves.",Volume 43,February 2016,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/43/suppl/C,13
"This study investigates induced productivity effects of firms introducing new environmental technologies. The literature on within-firm organisational change and productivity suggests that firms can achieve higher productivity gains from adopting new technologies if they adapt their organisational structures. Such complementarity effects may be of particular importance for the adoption of greenhouse gas (GHG) abatement technologies. The adoption of these technologies is often induced by public authorities to limit the social costs of climate change, whereas the private returns are much less obvious. This study finds empirical support for complementarity between green technology adoption (either CO2-reducing or resources and energy efficiency-enhancing technologies) and organisational change. While the sole adoption of green technologies is associated with lower productivity, the simultaneous implementation of green technologies and organisational innovations is not.",Volume 43,February 2016,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/43/suppl/C,13
"Bycatch is often a concern in sustainable fisheries management due to its contribution to overfishing problems. This paper examines bycatch in a multi-sector fishery in which the gear of one sector is imperfectly selective while in the other it is perfectly selective. In the model, the two stocks are biologically independent so the fisheries are only linked through the nonselective harvest externality. An important difference between this paper and prior work is that the bycatch problem and its solution are examined in a dynamic context. In an application to a commercial-recreational fishery, the two-sector harvest policy that maximizes social welfare is found to be cyclical rather than steady-state.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"We study the effect of heterogeneous growth in demand on resource extraction. Using the Great Fish War framework of Levhari and Mirman (1980), we show that heterogeneity in demand growth has a profound effect on both non-cooperative (Cournot-Nash and Stackelberg) and cooperative solutions.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"Economists and environmental policymakers have recently begun advocating a bottom-up approach to climate change mitigation, focusing on reduction targets for groups of nations, rather than large scale global policies. We advance this discussion by conducting a rigorous empirical analysis of the global distribution of carbon emissions along several important dimensions: groupings, polarization, mobility, and volatility. In contrast to previous work, our empirical analysis is both comprehensive and data-driven. We discuss how robust empirical evidence may aid policymakers in forging a heterogeneous carbon abatement policy.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"This paper investigates the consequences of endogenous discounting related to a stock externality, like ‘global warming’. This topic is of interest, especially since the Stern report and the ensuing public and academic debate have made clear how crucial discounting is for evaluating anti-global warming measures. We investigate the consequences of the assumption that discounting is endogenous, more precisely, decreases as the damage increases, i.e., decision makers become more patient when facing the environmental damages following their high consumption levels. This avoids time inconsistency, a pitfall when using hyperbolic discounting. However, it can lead to quite different and sometimes counterintuitive behavior in comparison to standard exogenous discounting: an endogenous discount rate, albeit always smaller than the exogenous one, (i) can nevertheless imply high stationary damages; (ii) can lead to multiple steady states.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"Random utility models have been widely employed in environmental valuation. But stochastic choice set formation models in the random utility framework are rarely applied in this literature, although previous research has shown that ignoring choice set formation (when it exists) leads to biased parameter estimates and welfare measures. This paper conducts Monte Carlo (MC) experiments to investigate the directionality and magnitude of welfare measure bias arising from ignoring or misspecifying choice set formation. We find that when attribute cutoff-based choice set formation exists in the data generation process, typical RUM models ignoring or misspecifying choice set formation underestimate welfare measures by 30–50%. Models that approximate choice set formation may produce unbiased welfare measures, but constitute a promising area for future research. This paper illustrates the importance of applying choice set formation in environmental valuation and provides practical guidance about the usage of stochastic choice set formation models.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"Using renewable energy for domestic consumption has been identified as a key strategy by the Intergovernmental Panel on Climate Change to reduce greenhouse gas emissions. Critical to the success of this strategy is to know whether consumers are willing to pay to increase the proportion of electricity generated from renewable energy in their electricity portfolio. There are a number of studies in the literature that report a wide range of willingness to pay estimates. In this study, we used a meta-regression analysis to determine how much of the variation in willingness to pay reflects true differences across the population and how much is due to study design, such as survey design and administration, and model specification. The results showed that factors that influence willingness to pay, such as renewable energy type, consumers’ socio-economic profile and consumers’ energy consumption patterns, explain less variation in willingness to pay estimates than the characteristics of the study design itself. Because of this effect, we recommend that policy makers exercise caution when interpreting and using willingness to pay results from primary studies. Our meta-regression analysis further shows that consumers have significantly higher willingness to pay for electricity generated from solar, wind or generic renewable energy source (i.e. not a specific source) than hydro power or biomass.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"Moral objections to quota trade are common in public discussion. The underlying moral reasoning is often hard to extract from the public's rhetoric, and economists often claim that the objections are due to misunderstandings. In this paper we test experimentally one possible objection to trading emission rights: that selling pollution rights is objectionable because it involves trade in the right to do something wrong. The experiment is phrased in a neutral language to avoid invoking subjects’ prior attitudes to trading pollution permits. In the experiment, subjects earn money from using stickers that inflict losses on others. After the initial rounds, the use of stickers is limited and the rights to use stickers are tradable. We observe no reluctance to trade these rights compared to a control treatment with identical incentives but no externalities. In a final stage, subjects vote on whether stickers should be tradable or not. Subjects in both treatments are almost unanimous in the support to trade. A majority of third party subjects asked to judge the experimental procedures, however, indicated that the market made the use of stickers seem more moral. A post experiment survey showed that our subject pool had a negative attitude to real life trade of emission quota. The experiment finds no indication that this attitude is due to a concern over tradable quotas legitimizing morally objectionable actions.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"We analyse the impact of two different generation techniques used by fringe suppliers on the intensity of competition in the electricity wholesale market. For that purpose, we derive a Cournot model of this market taking into account long-term contracts, international trade and fringe suppliers using different energy generating technologies. We apply this model to the Dutch market and estimate the impact of fringe supply on the Lerner index. We find that the fringe supply coming from both intermittent wind generation and combined heat and power (CHP) plants operated by horticultural farmers increases competition, which leads to lower prices in the electricity market. However, this impact is relatively small. The effect per unit of intermittent wind electricity generation on competition and, therefore, prices is stronger than that of the CHP technology.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"The principal forces that led to the rise and fall of the U.S. copper industry are explored: cost-lowering technical change, formation of expectations, consolidation of the industry, and depletion of investment opportunities. I find that the introduction of the steam shovel, which enabled open-pit mining, was the most important technological breakthrough. Revisions of expectations of success were statistically significant but economically less important. Contrary to the conventional wisdom, concentration of ownership encouraged entry. Finally, depletion was primarily responsible for the decline in entry in later years. However, the same forces that led to success also contributed to decline.",Volume 42,November 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/42/suppl/C,14
"Energy-intensive infrastructure may tie up fossil energy use and carbon emissions for a long time after investment, and thus be crucial for the ability to control long-run emissions. Much or most of the resulting carbon emissions can often be eliminated later, through a retrofit that may however be costly. This paper studies the joint decision to invest in such infrastructure, and retrofit it later, given that future climate damages are uncertain and follow a geometric Brownian motion process with positive drift. We find that higher climate cost volatility (for given unconditional expected costs) then delays the retrofit decision by increasing the option value of waiting to invest. The initial infrastructure is also chosen with higher energy intensity, further increasing total emissions, when volatility is higher. We provide conditions under which higher climate cost volatility increases total expected discounted climate damage from the infrastructure, which happens in a wide set of circumstances.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"We examine the effect of political instability on willingness to pay estimates (WTP) from nonmarket valuation, using data from a choice experiment implemented in Zagreb, Croatia to value groundwater quality and quantity. To evaluate the sensitivity of preferences for environmental quality to instability, we use the timing of a period of public protest that occurred in the city during the data collection and compare preferences before and during the protest. We find some evidence that WTP is lower in the period of political instability, but the result is sensitive to the specification used.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"This study investigates the distributional implications of the revenue-neutral carbon tax policy in British Columbia. We use a computable general equilibrium (CGE) model of the Canadian economy and disaggregate households into deciles by annual income using data from a large household expenditure survey. Using the model, we find that the existing BC carbon tax is highly progressive even prior to consideration of the revenue recycling scheme, such that the negative impact of the carbon tax on households with below-median income is smaller than that on households with above-median income. We show that our finding is a result of welfare effects of a carbon tax being determined primarily by the source of a households’ income rather than by the destination of its expenditures. Finally, we show that the existing revenue recycling scheme is also progressive. Overall, the tax appears to be highly progressive.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"This paper develops a two-stage model with endogenous capacity and operations to assess the practicality of photovoltaic technology (PV) in competitive electricity markets. Applying our model to stylized data of California's electricity market we demonstrate that electricity price spikes are higher and more frequent the higher the PV capacity. Consequently, the average electricity price rises when construction costs of PV capacity decline due, for example, to technology improvements, bestowing market power and excessive profits on producers employing fossil-using technologies. We also show that an increase in the number of PV-using firms and higher CO2 tax reduce consumer surplus.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"Theoretical models of the environmental Kuznets curve (EKC) almost universally assume additive preferences; we demonstrate that under non-additive preferences the sufficient condition to sign the economy's income-pollution path depends on the elasticity of substitution between consumption and environment (and not on the elasticity of marginal utility of consumption). The proposed model provides behavioral content that has been missed in the existing literature. In the model, and also departing from the previous literature, preferences change and evolve (through a variable elasticity of substitution) according to the relative scarcity of the environment.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"Studies that link corporate social and financial performance usually find a positive association between the two. However, the literature does not establish a significant impact of socially responsible investing on stock market returns. We develop a coherent economic framework of responsible investing to address this paradox. The framework offers theoretical underpinnings for all research on responsible investment as it provides the theoretical underpinnings for the actual behavior of market participants. We associate corporate social performance with key financial accounting ratios like the market-to-book ratio (market value of the firm in relation to accounting value), return on assets, and stock market return. We conclude that there is a strong theoretical foundation for a positive relationship between corporate social responsibility and financial performance, though the relation is conditional on which financial performance measure is considered. We illustrate that the empirical literature about responsible investing is well in line with our model's propositions.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"Preference and institutional learning have been found to play a role as respondents move through a sequence of choice tasks in Choice Experiments (CE). Both learning effects imply that the degree of randomness in the responses is larger in initial choice situations than in subsequent ones. As a result, it has been suggested to include an Instruction Choice Set (ICS) prior to the choices used for generating benefit estimates. However, an ICS may induce a starting point effect biasing Willingness to Pay (WTP) estimates. Subsequent choices may not only be influenced by the levels of the cost attribute, but also by the levels of the non-cost attributes shown in the ICS. Using a split sample treatment, we investigate whether starting point effects are induced by the inclusion of ICSs depending on different combinations of cost and non-cost attribute levels. Employing data from a CE on water quality changes, we test whether a starting point effect related to the design of the ICS exists, and whether effects differ in terms of the number of status quo choices and WTP estimates. The results indicate that the ICS designs do influence WTP without entailing strong learning effects. Therefore, inclusion of an ICS might cause ‘more harm than good’. If, however, an ICS inclusion is nonetheless judged to be beneficial, we recommend to design them carefully in a way that is in line with respondents’ common beliefs regarding attribute trade-offs.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"Authorities often lack information for efficient regulation of the commons. This paper derives a criterion comparing prices versus tradable quantities in terms of expected welfare, given uncertainty, optimal policy and endogenous cost structure. I show that one cannot determine which regulatory instrument that induces the highest expected welfare based on the relative curvatures of the cost and benefit functions alone. Furthermore, optimal policy involves different production (or price) targets across the regulatory instruments, and does not equalize marginal costs and expected marginal benefits under prices. The reason is that firms choose a cost structure which induces too large variance in consumption of the public good under prices, and the regulator has to compensate for this when determining optimal policy. Because no such negative externality arises under quantities, the relative performance of prices is deteriorated. A numerical illustration suggests significant impact. Finally, either regulatory instrument may induce the highest technology investment levels.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"We provide experimental evidence on behavior in a public goods game featuring a so-called point of no return, meaning that if the group's total contribution falls below this point all payoffs are reduced. Participants receive either common or private signals about the point of no return, and experience either high or low reductions in payoffs if insufficient contributions are made. Our data reveal that, as expected, contributions are higher if the cost of not reaching the threshold is high than if it is low. High signal values discourage contributions and endanger the likelihood of success when signals are common, but not when signals are private. In addition, successful coordination of contributions is less frequent in a control treatment featuring a standard provision point mechanism than in the experimental treatment where the payoff reduction factor is high, although the theoretical predictions of the two games are similar.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"Waste management and disposal are influenced by socio-economic, institutional and policy factors that possess idiosyncratic features in regional settings. The role of organized crime is a largely unexplored factor. Crime organizations such as the mafia are known to collude with local institutions to control waste markets. As a result, legal forms of waste disposal and socially preferable management options are often undermined primarily through an influence on policy enforcement. Given its high regional heterogeneity and local ‘waste crises’, Italy provides a compelling case for the study of crime's effects on local waste performance. Panel econometric analyses show that sorted collection of recyclable waste and legal forms of waste disposal are lower when the mafia's effect on the actions of local governments is more intense.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"Carbon offset markets are modeled as an uninformed regulator who wishes to use a voluntary price instrument to reduce harmful emissions under varying degrees of private information. Regulators offer agricultural producers payments to reduce their emissions for some price per ton relative to the social price of carbon. Abstracting from distributional concerns or costly transfers, we derive optimal contracts for offsets contracts, minimizing welfare losses from adverse selection. The model shows how the level of monitoring and the prices offered should vary depending on the regulator's information. Although existing and proposed policies discount the price that offset producers receive relative to the social cost of carbon to account for the adverse selection, our model argues that optimal offset prices may be above the social cost of carbon for sufficiently high levels of monitoring. Our model also identifies and quantifies the types of firms that produce additional offsets for a given contract, offering guidance on how regulators might better target offset contracts.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"We focus on the incentives of an industry with a continuum of small firms to invest in a cleaner technology under two environmental policy instruments: tradable emission permits and emission taxation. We assume asymmetric information, in that the firms’ abatement costs with the new technology are either high or low. Environmental policy is set either before the firms invest (commitment) or after (time consistency). Under commitment, the welfare comparison follows a modified Weitzman rule, featuring reverse probability weighting for the slope of the marginal abatement cost curve. Both instruments can lead to under- or overinvestment ex post. Tradable permits lead to less than optimal expected new technology adoption. Under time consistency, the regulator infers the cost realization and implements the full-information social optimum.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"Recent scientific advances have introduced the possibility of engineering the climate system to lower ambient temperatures without lowering greenhouse gas concentrations. This possibility has created an intense debate given the ethical, moral and scientific questions it raises. This paper examines the economic issues introduced when geoengineering becomes available in a standard model where strategic interaction leads to suboptimal mitigation. Geoengineering introduces the possibility of technical substitution away from mitigation, but it also affects the strategic interaction across countries: mitigation decisions directly affect geoengineering decisions. With similar countries, I find these strategic effects create greater incentives for free-riding on mitigation, but with asymmetric countries, the prospect of geoengineering can induce inefficiently high levels of mitigation.",Volume 41,August 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/41/suppl/C,15
"Harvest control rules and no-take marine reserves are two management approaches increasingly advocated as effective means of rebuilding depleted fish stocks and averting the collapse of fisheries. We incorporate the two approaches into a bioeconomic model and evaluate how they act as substitutes and/or complements when used together in fisheries stock recovery plans. Simulations of the model with estimated parameters from an actual fishery show that the cost of adopting a harvest strategy of slow stock rebuilding can be offset or substituted by a no-take reserve. For each of the harvest strategies explored, we find there is a range of reserve sizes that can act as a complement in a stock recovery plan such that a no-take reserve improves both the profitability of fishers and average annual harvest during stock rebuilding. We demonstrate that a stock recovery plan that incorporates both harvest control rules and no-take reserves can simultaneously contribute to conservation, economic and socio-economic objectives of fisheries management.",Volume 40,May 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/40/suppl/C,16
"Considering a differentiated mixed duopoly we show that when privatization and pollution tax are used together environmental damage will be non-monotone in the level of privatization, and optimal privatization is always partial privatization. Whether privatization will improve the environment or not depends on the public firm's concern for environment. If the public firm is unconcerned about environment, the socially optimal privatization will also damage the environment most. But when the public firm is concerned about environment, privatization will improve the environment. Generally, the relationship between optimal privatization and product substitutability is also non-monotone and inverted U-shaped.",Volume 40,May 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/40/suppl/C,16
"We propose a model to reconcile the theory of inter-temporal non-renewable resource depletion with well-known stylized facts concerning the exploitation of exhaustible resources such as oil. Our approach introduces geological constraints into a Hotelling type extraction–exploration model. We show that such constraints, in combination with initially small reserves and strictly convex exploration costs, can coherently explain bell-shaped peaks in natural resource extraction and hence U-shapes in prices. As production increases, marginal profits (marginal revenues less marginal extraction cost) are observed to decline, while as production decreases, marginal profits rise at a positive rate that is not necessarily the rate of discount.A numerical calibration to the global oil market predicts substantially higher future oil prices and considerably lower global oil production with the more realistic geological constraints set-up than with the Hotelling simulation. While mainly (small) non-OPEC producers increase production in response to higher oil prices induced by the geological constraints, most (large) producers’ production declines, leading to a lower peak level for global oil production. High future oil prices therefore, do not necessarily translate to increased oil supplies on global markets.",Volume 40,May 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/40/suppl/C,16
"This paper examines the relationship between resource development and industrialization. When transport costs are high, the region with a more valuable natural resource enjoys a higher welfare than the other region. However, as transport costs decrease, firms begin to move out of the region, causing the Dutch disease to occur, initially in terms of industry share, and eventually in terms of welfare too when transport is sufficiently free. A resource boom in intermediate inputs may strengthen the tendency for manufacturing agglomeration in the same region, but a resource boom in consumption inputs will weaken this tendency. The model thus provides insight for cities to utilize their limited resources efficiently.",Volume 40,May 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/40/suppl/C,16
"In a principal-agent model we analyze the firm's decision to adopt an informal or a standardized environmental management system (EMS). Our results are consistent with empirical evidence in several respects. A standardized EMS increases the internal control at the cost of introducing some degree of rigidity that entails an endogenous setup cost. Standardized systems are more prone to be adopted by big and well established firms and under tougher environmental policies. Firms with standardized EMS tend to devote more effort to abatement although this effort results in lower pollution only if public incentives are strong enough, suggesting a complementarity relationship between standardized EMS and public policies. Emission charges have both a marginal effect on abatement and a qualitative effect on the adoption decision that may induce a conflict between private and public interests. As a result of the combination of these two effects it can be optimal for the government to distort the tax in a specific way in order to push the firm to choose the socially optimal EMS. The introduction of standardized systems can result in win-win situations where firms, society and the environment get better off.",Volume 40,May 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/40/suppl/C,16
"National-level strategies for reducing emissions from deforestation and degradation (REDD), financed by international transfers, have begun to emerge. A three-sector model is developed to explore the economy-wide effects of two policies implemented by a government participating in REDD that differ in how they bring together incentives and benefit sharing: an incentive payment scheme where these are intrinsically linked and taxes where they are separated. Two sectors utilise forest as an input to production, one in which forest is substitutable for labour, producing a carbon externality, and one in which forest and labour are complements and where forest is used sustainably. Two important effects determine model outcomes. First, the government factors in general equilibrium effects when determining the efficient payment level. This implies that the level of international transfers is not fully passed through to the forest-using sectors. Second, even though the sustainable sector receives no incentive payment it can increase in size through the effect of REDD payments on markets. With political influence, where incentives and benefit sharing are linked the forest-using sectors may lobby for lower payment rates for themselves in order to create a larger international transfer. Where there is a separation between incentives and benefit-sharing this effect disappears. The findings indicate that REDD may be less cost-effective than envisioned at the international level.",Volume 40,May 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/40/suppl/C,16
"We investigate the performance of a consumption-based carbon tax – implemented by full border carbon adjustment – as an instrument of unilateral climate damage mitigation in a two-period two-country general equilibrium model with a finite stock of fossil fuel. The implementation of that tax in the first period reduces the first-period emissions in the taxing and non-taxing country (negative within period leakage) if income effects are sufficiently weak. Otherwise, it increases the first-period emissions in both countries (green paradox). That result contrasts with the case of a unilateral production-based carbon tax, in which the leakage rate is always positive and possibly exceeds 100%.",Volume 40,May 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/40/suppl/C,16
"The Adirondack Park contains over 6 million acres and over 3000 lakes. Approximately 43% of the Park is publically owned and protected to remain “forever wild”. Despite regulatory measures aimed at protecting the natural resources of the Adirondacks, surface water quality is threatened by acid and mercury deposition. This paper uses data on 12,001 property transactions over 9 years in the 12 counties that comprise the Adirondack Park to explore how property owners value lake water quality using fixed effects hedonic analysis. We find that multiple measures of water quality have significant effects on property values including lake acidity, the presence of water milfoil, an invasive species, and the presence of loons, an indicator species. This research provides valuable insight into how water quality and associated ecosystem health are capitalized into property values. Moreover, this research helps partially quantify air pollution impacts on Adirondack property values and could be used to justify additional regulations to further restrict sulfur and mercury emissions which are negatively impacting the Park.",Volume 39,February 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/39/suppl/C,17
"We characterize an optimal hybrid policy for pollutant emissions that includes a permit price ceiling and emission cap in a multi-period model. Previous studies have primarily focused on a hybrid policy of emission regulation that included an emission cap and permit price ceiling in a single period model, we extend this literature by developing such an optimal hybrid model in a multi-period framework where banking and borrowing of emission permits is allowed. In our model, we compare the case of a regulator who sets the emission cap and price ceiling to be consistent with a long run emission objective with the case of a regulator who occasionally is motivated to deviate from the optimal long run regulatory policy in order to correct for unexpected but exceptionally high emissions. Using a discrete dynamic programming model with stochastic emissions, we show that the hybrid model gives the regulator a degree of freedom in making an optimal price and quantity choice.",Volume 39,February 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/39/suppl/C,17
The paper presents stylized cross-country evidence for a negative relationship between energy use and economic growth. Based on this motivation it develops a multisector framework to derive the growth impact of energy from first principles. The structural model is empirically estimated for a sample of 37 developed countries with five-year average data over the period 1975–2009. Estimations of both separate equations and simultaneous systems of equations are performed. The empirical results show a negative impact of energy use on investments in physical capital and knowledge formation. The estimations of simultaneous equations exhibit a dynamic effect of energy use: decreasing energy input and increasing energy prices induce additional investments fostering long-run growth. The growth effect counteracts the negative static effects of lower energy use.,Volume 39,February 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/39/suppl/C,17
"The paper provides a joint theoretical–empirical investigation to assess the adoption by manufacturing firms of innovations aimed at improving waste related performance. In line with the recent emphasis on the ‘external’ factors stimulating innovation, which often are more important than ‘traditional’ drivers such as R&D, we address the role of local policy environments and regional features. We analyse firms’ innovation adoption choices in a simplified technology adoption model, augmented to account for factors relevant to determining environmental innovation (EI). We frame our empirical analysis in an original integration of data from a firm level survey (Italian CIS2008 survey of manufacturing firms) and regional level waste related information. Our econometric analysis shows that firms adopt EI on the basis of some firm specific and relational factors, while usual drivers such as R&D have no impact. The evidence from our study supports the role of regional factors related to waste management and policy, that is, firms located in regions featuring better separated waste collection and stricter waste policy are more likely to adopt EI.",Volume 39,February 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/39/suppl/C,17
"We provide consistent, cross-country estimates of price and income elasticity for households in 11 OECD countries. Using survey data from 2011 on annual consumption of electricity and sample-derived average electricity price, we provide country-specific price elasticity estimates and average income elasticity estimates. For most countries in our sample, we find strong price responsiveness, with elasticities varying (in absolute value) between 0.27 for South Korea and 1.4 for Australia, and higher than 0.5 for most countries. Exploiting the presence of many attitudinal indicators in the dataset, we provide evidence that non-price related factors to affect energy demand; in particular, households' self-reported energy savings behaviour reduces demand between 2 and 4%. In contrast, we find very weak income responsiveness, with income elasticities varying from 0.07 to 0.16 and no evidence for heterogeneity across the countries in our sample. Our results regarding price elasticity are in contrast with those of many existing studies which find low-to-moderate price responsiveness, and adds to a few recent studies indicating more policy space for demand reduction than previously thought.",Volume 39,February 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/39/suppl/C,17
"While the compensatory model of choice dominates the environmental valuation literature, non-compensatory models, where individuals do not tradeoff one attribute for another, are sometimes found to be better representations of choice behavior. Most non-compensatory models employ “cutoffs”, the point at which utility abruptly changes. But cutoffs are usually elicited directly from respondents using a stated preference question. Such elicitation could be inaccurate and might introduce bias to the decision process. In this article, we develop a model that estimates cutoff levels endogenously. Our model has two error components, one for the utility function and another for the cutoff function. This facilitates the estimation of the cutoff as a function of individual specific variables. We estimate the model by maximizing the log-likelihood function that involves the weighted sum of the two error components. We test the model using synthetic data and find that estimated parameters are close to the true parameters. When applied to actual empirical data, our model appears to be a better fit than the compensatory preference model; however it is somewhat different than the self-reported cutoff model, highlighting the need for an approach that does not rely on stated cutoff information.",Volume 39,February 2015,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/39/suppl/C,17
"Modern tools for cost-effective conservation reserve site planning require the planner to have information about spatial distributions of conservation costs and benefits. Climate change creates unprecedented uncertainty about future land values and species habitat ranges, such that conservation scientists cannot map costs and benefits with certainty anymore. This paper contributes to the literature on the economics of conservation in the face of climate change uncertainty. It advances a new method for using modern portfolio theory to choose lands to protect that yield total conservation returns with less uncertainty. It explores the implications for portfolio recommendations of variation in the correlations between ecological and land-value responses to climate change. It also tests the robustness of the method to shortcuts that might be taken to simplify analysis, identifying problems that arise if conservation costs are ignored in portfolio analysis and demonstrating when portfolio recommendations are sensitive to how ecological benefits are quantified.",Volume 38,November 2014,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/38/suppl/C,18
"Based on the theoretical background of the link between countries’ public sector transparency and environmental policy, our paper provides empirical evidence for a sample of 49 countries for the time period of 1995–2000. Assuming that countries’ environmental performance is a product of their environmental regulations and policies, we utilize a nonparametric estimator for investigating the link with public sector's transparency levels. Specifically, by applying conditional directional distance function models, we incorporate on the measurement of countries’ environmental performance the effect of their public sector transparency levels. In a second stage analysis applying local constant estimators, the results reveal an inverted ‘U’-shape relationship between countries’ public sector transparency levels and their environmental performance.",Volume 38,November 2014,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/38/suppl/C,18
"We use survey data for 139,517 individuals in 25 European countries, 2002–2011, to estimate the relationship between subjective well-being (SWB) and production shares of various electricity generation technologies. The estimated relationships are taken to represent preference relationships over attributes of electricity supply systems (costs, safety, environmental friendliness, etc.). Controlling for a variety of individual and macro-level factors, we find that individuals’ SWB varies systematically and significantly with differences in the electricity mix across countries and across time. Among other results, we find that a greater share of solar & wind power relative to nuclear power and electricity from coal and oil is associated with greater SWB at all levels of income and that the implied preference for solar & wind power over nuclear power has risen drastically after the Fukushima nuclear accident.",Volume 38,November 2014,https://www.sciencedirect.com/journal/resource-and-energy-economics/vol/38/suppl/C,18
